id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_term,text_clean,index_x,Topic0,Topic1,Topic2,Topic3,Topic4,dominant_topic,index_y,Word 0,Word 1,Word 2,Word 3,Word 4,topic_index
1159437323752230917,1962596220.0,missteps are easy to make when you have no one to answer to- ask the other swfs they made a few questionable investments too ,0.0,https://twitter.com/gss082/status/1159437323752230917,2019-08-08 12:12:53+00:00,Thu Aug 08 12:12:53 +0000 2019,1.0,,,,https://twitter.com/pisgahpartners/status/1159436158448885762,investment,missteps are easy to make when you have no one to answer to ask the other swfs they made a few questionable investments too ,Doc57,0.04,0.04,0.04,0.04,0.84,4,Topic 4,police,shortterm,esg,love,land,4
1159028119598223360,202970470.0,"alain voge is clearly ""at the top of the pyramid in cornas"" in 2017 with a 94-96pt effort from their sensational vieilles vignes. https://hk.cruworldwine.com/rhone-en-primeur/all-producers/alain-voge #wine #finewine #cornas #rhone #investment ",0.0,https://twitter.com/cruworldwineAS/status/1159028119598223360,2019-08-07 09:06:52+00:00,Wed Aug 07 09:06:52 +0000 2019,0.0,,#wine #finewine #cornas #rhone #investment,,https://hk.cruworldwine.com/rhone-en-primeur/all-producers/alain-voge,investment,alain voge is clearly at the top of the pyramid in cornas in 2017 with a 9496pt effort from their sensational vieilles vignes  wine finewine cornas rhone investment ,Doc58,0.93,0.02,0.02,0.02,0.02,0,Topic 0,prefab,united,cornas,barossa,stride,0
1158956388623798272,7.596453243361362e+17,"one more opportunity to meet with new partners on #hongkong, asian financial forum on january 2020. last time i talk with investment manager from #luxembourg and they are interested on qazaqstan. #networking… https://www.instagram.com/p/b02wmvvpsfp/?igshid=1sqq4d9febkxx",0.0,https://twitter.com/BolysbekZamir/status/1158956388623798272,2019-08-07 04:21:50+00:00,Wed Aug 07 04:21:50 +0000 2019,0.0,,#HongKong #Luxembourg #networking,,https://www.instagram.com/p/B02WMvVpSfp/?igshid=1sqq4d9febkxx,investment,one more opportunity to meet with new partners on hongkong asian financial forum on january 2020 last time i talk with investment manager from luxembourg and they are interested on qazaqstan networking… ,Doc59,0.03,0.03,0.03,0.03,0.89,4,Topic 4,police,shortterm,esg,love,land,4
1158825272294068225,1.0395558208103178e+18,"go to sleep , hard day in hong kong... #dayhard #sleep #hongkong #business #football #investments en mandarin oriental, hong kong 香港文華東方酒店 https://www.instagram.com/p/b01aloafuvg/?igshid=17rv4gfip0b7d",0.0,https://twitter.com/SportsAkhs/status/1158825272294068225,2019-08-06 19:40:49+00:00,Tue Aug 06 19:40:49 +0000 2019,0.0,,#dayhard #sleep #hongkong #business #football #investments,,https://www.instagram.com/p/B01alOaFuvg/?igshid=17rv4gfip0b7d,investment,go to sleep  hard day in hong kong dayhard sleep hongkong business football investments en mandarin oriental hong kong 香港文華東方酒店 ,Doc60,0.03,0.03,0.03,0.03,0.87,4,Topic 4,police,shortterm,esg,love,land,4
1158653032059437056,16086843.0,"the debt traps are not chinese. ""the imf said cpec was mostly private sector investment in energy and infrastructure ... energy projects had no doubt helped the country deal with acute shortages of power ... debt sustainability analysis showed that cpec loans were manageable"". ",1.0,https://twitter.com/sameerchishty/status/1158653032059437056,2019-08-06 08:16:24+00:00,Tue Aug 06 08:16:24 +0000 2019,1.0,,,,https://twitter.com/CPEC_Official/status/1158651426484162561,investment,the debt traps are not chinese the imf said cpec was mostly private sector investment in energy and infrastructure  energy projects had no doubt helped the country deal with acute shortages of power  debt sustainability analysis showed that cpec loans were manageable ,Doc61,0.02,0.02,0.02,0.02,0.92,4,Topic 4,police,shortterm,esg,love,land,4
1158649466225942528,202970470.0,"the new releases of gran enemigo are here! with 98 points for the 2015 gualtallary, the ‘cheval blanc of argentina’ is on top of its game this year! https://hk.cruworldwine.com/offers/americas/enemigo-gran-enemigo #wine #finewine #argentina #investment ",1.0,https://twitter.com/cruworldwineAS/status/1158649466225942528,2019-08-06 08:02:14+00:00,Tue Aug 06 08:02:14 +0000 2019,0.0,,#wine #finewine #argentina #investment,,https://hk.cruworldwine.com/offers/americas/enemigo-gran-enemigo,investment,the new releases of gran enemigo are here with 98 points for the 2015 gualtallary the ‘cheval blanc of argentina’ is on top of its game this year  wine finewine argentina investment ,Doc62,0.05,0.8,0.05,0.05,0.05,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1158308003570999297,202970470.0,"one of the best wines of the brunello 2013 vintage and james suckling's highest-scorer, we have managed to secure a small parcel of 98pt casanova di neri tenuta nuova at the original release price. don't miss out! https://hk.cruworldwine.com/offers/italy/brunello/casanova-di-neri #wine #finewine #investment ",0.0,https://twitter.com/cruworldwineAS/status/1158308003570999297,2019-08-05 09:25:23+00:00,Mon Aug 05 09:25:23 +0000 2019,0.0,,#wine #finewine #investment,,https://hk.cruworldwine.com/offers/italy/brunello/casanova-di-neri,investment,one of the best wines of the brunello 2013 vintage and james sucklings highestscorer we have managed to secure a small parcel of 98pt casanova di neri tenuta nuova at the original release price dont miss out  wine finewine investment ,Doc63,0.94,0.02,0.02,0.02,0.02,0,Topic 0,prefab,united,cornas,barossa,stride,0
1157919373652320256,1.0395558208103178e+18,"nos encontramos en hong kong , visita de negocios de futbol. #hongkong #football #business #investments en hong kong international airport 香港國際機場 https://www.instagram.com/p/b0u-ocdf59l/?igshid=clgunfsl7ook",0.0,https://twitter.com/SportsAkhs/status/1157919373652320256,2019-08-04 07:41:06+00:00,Sun Aug 04 07:41:06 +0000 2019,0.0,,#hongkong #football #business #investments,,https://www.instagram.com/p/B0u-oCdF59l/?igshid=clgunfsl7ook,investment,nos encontramos en hong kong  visita de negocios de futbol hongkong football business investments en hong kong international airport 香港國際機場 ,Doc64,0.03,0.03,0.03,0.03,0.89,4,Topic 4,police,shortterm,esg,love,land,4
1157853356557082625,21021784.0,if i was an @antielabhk protester i would also take the protest to outside the offshore investment houses of cpc officials in hong kong that have been profiled by the media. *just thinking out loud here.*,1.0,https://twitter.com/erinhale/status/1157853356557082625,2019-08-04 03:18:46+00:00,Sun Aug 04 03:18:46 +0000 2019,2.0,@antielabhk,,,,investment,if i was an  protester i would also take the protest to outside the offshore investment houses of cpc officials in hong kong that have been profiled by the media just thinking out loud here,Doc65,0.02,0.02,0.02,0.92,0.02,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1157222062517362691,202970470.0,"one of the most impressive international collaborations in south america, lafite & catena's bodegas caro project is easily one of the greatest values in argentina. https://hk.cruworldwine.com/offers/americas/caro-new-releases #wine #finewine #fridayfeeling #investment #argentina",0.0,https://twitter.com/cruworldwineAS/status/1157222062517362691,2019-08-02 09:30:14+00:00,Fri Aug 02 09:30:14 +0000 2019,1.0,,#wine #finewine #fridayfeeling #investment #argentina,,https://hk.cruworldwine.com/offers/americas/caro-new-releases,investment,one of the most impressive international collaborations in south america lafite  catenas bodegas caro project is easily one of the greatest values in argentina  wine finewine fridayfeeling investment argentina,Doc66,0.02,0.91,0.02,0.02,0.02,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1157154511787397120,492856918.0,"you are worthless for a debate, do you know the basic principles of investment?",0.0,https://twitter.com/AliHumdani/status/1157154511787397120,2019-08-02 05:01:49+00:00,Fri Aug 02 05:01:49 +0000 2019,1.0,,,,,investment,you are worthless for a debate do you know the basic principles of investment,Doc67,0.07,0.07,0.73,0.07,0.07,2,Topic 2,homes,cant,crossborder,binary,reality,2
1155752476118790146,30778614.0,#repost businessfocus_quotes ・・・ 立即follow businessfocus_quotes . 堅持，就會見到希望～ . #money #investment #business #finance #life #startup #startups #management #company #expert @hong kong https://www.instagram.com/p/b0flowjhkko/?igshid=1p1wws7qkwrnx,0.0,https://twitter.com/samjuniorhk/status/1155752476118790146,2019-07-29 08:10:37+00:00,Mon Jul 29 08:10:37 +0000 2019,0.0,,#Repost #money #investment #business #finance #life #startup #startups #management #company #expert,,https://www.instagram.com/p/B0flOwJHkKo/?igshid=1p1wws7qkwrnx,investment,repost businessfocusquotes ・・・ 立即follow businessfocusquotes  堅持，就會見到希望～  money investment business finance life startup startups management company expert  kong ,Doc68,0.2,0.2,0.2,0.2,0.2,0,Topic 0,prefab,united,cornas,barossa,stride,0
1155637758494330880,19509514.0,my son does not see a future for him in the u.k. because of brexit. he’s emigrating to canada later in the year. he has no further personal investment in the u.k. enough said.,2.0,https://twitter.com/MsAlliance/status/1155637758494330880,2019-07-29 00:34:46+00:00,Mon Jul 29 00:34:46 +0000 2019,43.0,,,,,investment,my son does not see a future for him in the uk because of brexit he’s emigrating to canada later in the year he has no further personal investment in the uk enough said,Doc69,0.04,0.04,0.84,0.04,0.04,2,Topic 2,homes,cant,crossborder,binary,reality,2
1155513539768901632,492856918.0,#india is being bashed for tiny investment in #afghanistan and yet want to dictate the terms. #pakistan successfully thrashed #india diplomatically in #afghanistan,0.0,https://twitter.com/AliHumdani/status/1155513539768901632,2019-07-28 16:21:10+00:00,Sun Jul 28 16:21:10 +0000 2019,1.0,,#India #Afghanistan #Pakistan #India #Afghanistan,,https://twitter.com/Globalpoliticss/status/1155475978539413504,investment,india is being bashed for tiny investment in afghanistan and yet want to dictate the terms pakistan successfully thrashed india diplomatically in afghanistan,Doc70,0.03,0.89,0.03,0.03,0.03,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1155467080163979266,70096587.0,"#sheungwan: another stand-off outside guangdong investment tower on connaught rd central. riot police fire tear gas and rubber billets into the crowd whereas protesters throw smoke cakes, glass bottles and eggs at the police in return. #anyielab #extraditionlaw",22.0,https://twitter.com/ezracheungtoto/status/1155467080163979266,2019-07-28 13:16:34+00:00,Sun Jul 28 13:16:34 +0000 2019,18.0,,#SheungWan #anyiELAB #ExtraditionLaw,,,investment,sheungwan another standoff outside guangdong investment tower on connaught rd central riot police fire tear gas and rubber billets into the crowd whereas protesters throw smoke cakes glass bottles and eggs at the police in return anyielab extraditionlaw,Doc71,0.01,0.01,0.01,0.01,0.96,4,Topic 4,police,shortterm,esg,love,land,4
1155391266340798464,390399332.0,"if you bought #bitcoin at the july 10 high of day, you have lost 30% of your “investment” in this “store of value” in 18 days. is this normal @apompliano ? asking for a friend...",0.0,https://twitter.com/jfhksar88/status/1155391266340798464,2019-07-28 08:15:18+00:00,Sun Jul 28 08:15:18 +0000 2019,1.0,@APompliano,#Bitcoin,,,investment,if you bought bitcoin at the july 10 high of day you have lost 30 of your “investment” in this “store of value” in 18 days is this normal   asking for a friend,Doc72,0.04,0.04,0.04,0.84,0.04,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1154684130908495872,30778614.0,#repost businessfocus.presslogic ・・・ 立即follow businessfocus_quotes ⠀ .⠀ 自我解放···？⠀ ·⠀ #bf名人金句⠀ .⠀ #money #investment #business #finance #life #startup #startups #management #company #expert @hong kong https://www.instagram.com/p/b0x_aoghocb/?igshid=15073lc17u19r,0.0,https://twitter.com/samjuniorhk/status/1154684130908495872,2019-07-26 09:25:24+00:00,Fri Jul 26 09:25:24 +0000 2019,1.0,,#Repost #BF #money #investment #business #finance #life #startup #startups #management #company #expert,,https://www.instagram.com/p/B0X_aOgHoCb/?igshid=15073lc17u19r,investment,repost businessfocuspresslogic ・・・ 立即follow businessfocusquotes ⠀ ⠀ 自我解放···？⠀ ·⠀ bf名人金句⠀ ⠀ money investment business finance life startup startups management company expert  kong ,Doc73,0.73,0.07,0.07,0.07,0.07,0,Topic 0,prefab,united,cornas,barossa,stride,0
1154598640113147909,7.140269481257042e+17,"it'll take a while to see broad effects of the chaos, especially on trade and investment. nevertheless, sentiment is definitely downbeat in hk, so domestic retail is seeing a small hit already.",0.0,https://twitter.com/taranvirkaonke/status/1154598640113147909,2019-07-26 03:45:41+00:00,Fri Jul 26 03:45:41 +0000 2019,2.0,,,,,investment,itll take a while to see broad effects of the chaos especially on trade and investment nevertheless sentiment is definitely downbeat in hk so domestic retail is seeing a small hit already,Doc74,0.02,0.02,0.02,0.92,0.02,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1154582899703742464,22455953.0,"@measurabledata is looking for hong kong based backend / data engineers (python, go, mongodb, postgresql) and industry analysts (generate industry insights and investment advices). contact me directly heatherm@mailtime.com for application.",0.0,https://twitter.com/heathermhuang/status/1154582899703742464,2019-07-26 02:43:09+00:00,Fri Jul 26 02:43:09 +0000 2019,0.0,@MeasurableData,,,,investment, is looking for hong kong based backend  data engineers python go mongodb postgresql and industry analysts generate industry insights and investment advices contact me directly heathermcom for application,Doc75,0.02,0.02,0.02,0.93,0.02,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1154380368046243840,1376025242.0,"if bernie succeeds in his plans to forgive student loans, paying them off now would be outperformed by most investments. unlikely risk to an otherwise guaranteed return.",0.0,https://twitter.com/QuantOfAsia/status/1154380368046243840,2019-07-25 13:18:21+00:00,Thu Jul 25 13:18:21 +0000 2019,0.0,,,,,investment,if bernie succeeds in his plans to forgive student loans paying them off now would be outperformed by most investments unlikely risk to an otherwise guaranteed return,Doc76,0.02,0.02,0.02,0.02,0.91,4,Topic 4,police,shortterm,esg,love,land,4
1153962291093594112,1376025242.0,my favorite cannabis investment right now is shorting many of the most overvalued names.,0.0,https://twitter.com/QuantOfAsia/status/1153962291093594112,2019-07-24 09:37:04+00:00,Wed Jul 24 09:37:04 +0000 2019,0.0,,,,,investment,my favorite cannabis investment right now is shorting many of the most overvalued names,Doc77,0.8,0.05,0.05,0.05,0.05,0,Topic 0,prefab,united,cornas,barossa,stride,0
1153586537252175872,202970470.0,"the best value côte rôtie from one of the greatest wineries in the rhône (and the world), guigal's 2015 chateau d'ampuis is a superb 96-98pt effort at a fraction of the price of its higher-flying stablemates... https://hk.cruworldwine.com/offers/rhone/guigal-ampuis #wine #finewine #rhone #guigal #investment ",0.0,https://twitter.com/cruworldwineAS/status/1153586537252175872,2019-07-23 08:43:57+00:00,Tue Jul 23 08:43:57 +0000 2019,0.0,,#wine #finewine #rhone #guigal #investment,,https://hk.cruworldwine.com/offers/rhone/guigal-ampuis,investment,the best value côte rôtie from one of the greatest wineries in the rhône and the world guigals 2015 chateau dampuis is a superb 9698pt effort at a fraction of the price of its higherflying stablemates  wine finewine rhone guigal investment ,Doc78,0.02,0.02,0.92,0.02,0.02,2,Topic 2,homes,cant,crossborder,binary,reality,2
1153325978430480386,492856918.0,#chinese investment in #us is in billions ,0.0,https://twitter.com/AliHumdani/status/1153325978430480386,2019-07-22 15:28:35+00:00,Mon Jul 22 15:28:35 +0000 2019,1.0,,#Chinese #US,,,investment,chinese investment in us is in billions ,Doc79,0.2,0.2,0.2,0.2,0.2,0,Topic 0,prefab,united,cornas,barossa,stride,0
1152744471345287169,492856918.0,"your knowledge about investment is poor, let me correct you boy. #pakistan shall be thankful to #china for every single investment being made. at a time when other countries aren’t interested to invest even with higher interest %. now stop living in delusion.",0.0,https://twitter.com/AliHumdani/status/1152744471345287169,2019-07-21 00:57:53+00:00,Sun Jul 21 00:57:53 +0000 2019,0.0,,#Pakistan #China,,,investment,your knowledge about investment is poor let me correct you boy pakistan shall be thankful to china for every single investment being made at a time when other countries aren’t interested to invest even with higher interest  now stop living in delusion,Doc80,0.03,0.89,0.03,0.03,0.03,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1152443231667249152,43538699.0,one of the key investment themes of all time. more to come in the following weeks l! hong kong can address growing economic anxiety by tackling forced retirement and age discrimination https://www.scmp.com/comment/opinion/article/3018960/hong-kong-can-address-growing-economic-anxiety-tackling-forced via @scmpnews,0.0,https://twitter.com/richardharrishk/status/1152443231667249152,2019-07-20 05:00:52+00:00,Sat Jul 20 05:00:52 +0000 2019,1.0,@SCMPNews,,,https://www.scmp.com/comment/opinion/article/3018960/hong-kong-can-address-growing-economic-anxiety-tackling-forced,investment,one of the key investment themes of all time more to come in the following weeks l hong kong can address growing economic anxiety by tackling forced retirement and age discrimination  via ,Doc81,0.92,0.02,0.02,0.02,0.02,0,Topic 0,prefab,united,cornas,barossa,stride,0
1151787365373026305,202970470.0,"the best vintage since 1990, the 96pt gaja barbaresco 2016 is an utterly enthralling masterpiece. this is a wine for the long haul and those with patience to wait will have a truly special wine on their hands. https://hk.cruworldwine.com/offers/italy/gaja-barbaresco #wine #finewine #investment #italy #barbaresco",0.0,https://twitter.com/cruworldwineAS/status/1151787365373026305,2019-07-18 09:34:41+00:00,Thu Jul 18 09:34:41 +0000 2019,1.0,,#wine #finewine #investment #italy #barbaresco,,https://hk.cruworldwine.com/offers/italy/gaja-barbaresco,investment,the best vintage since 1990 the 96pt gaja barbaresco 2016 is an utterly enthralling masterpiece this is a wine for the long haul and those with patience to wait will have a truly special wine on their hands  wine finewine investment italy barbaresco,Doc82,0.04,0.04,0.04,0.84,0.04,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1151670144369737728,2956505819.0,"instead of an expensive inauguration ceremony, @fabacademic completely changed the approach, and instead the investment paid off student debt for 100 @uct_news students so that they could graduate. completely inspirational leadership shared at @theworldsummits #theleadership",40.0,https://twitter.com/RachelSandison/status/1151670144369737728,2019-07-18 01:48:54+00:00,Thu Jul 18 01:48:54 +0000 2019,164.0,@FabAcademic @UCT_news @THEworldsummits,#THELeadership,,,investment,instead of an expensive inauguration ceremony  completely changed the approach and instead the investment paid off student debt for 100  students so that they could graduate completely inspirational leadership shared at  theleadership,Doc83,0.02,0.02,0.02,0.02,0.94,4,Topic 4,police,shortterm,esg,love,land,4
1151494357930917888,202970470.0,"one of the best buys of 2014 from the barossa valley, the yalumba signature matches penfolds bin 389 with 96pts but comes in at less than half the price! https://hk.cruworldwine.com/offers/australia-nz/yalumba-signature #wine #finewine #australia #barossa #investment ",0.0,https://twitter.com/cruworldwineAS/status/1151494357930917888,2019-07-17 14:10:23+00:00,Wed Jul 17 14:10:23 +0000 2019,0.0,,#wine #finewine #australia #barossa #investment,,https://hk.cruworldwine.com/offers/australia-nz/yalumba-signature,investment,one of the best buys of 2014 from the barossa valley the yalumba signature matches penfolds bin 389 with 96pts but comes in at less than half the price  wine finewine australia barossa investment ,Doc84,0.93,0.02,0.02,0.02,0.02,0,Topic 0,prefab,united,cornas,barossa,stride,0
1151419532264607745,9.120201751421788e+17,depends on my level of investment ,0.0,https://twitter.com/maumauzdaughter/status/1151419532264607745,2019-07-17 09:13:03+00:00,Wed Jul 17 09:13:03 +0000 2019,0.0,,,,https://twitter.com/TheRealJayNine/status/1147906882545303552,investment,depends on my level of investment ,Doc85,0.1,0.1,0.1,0.1,0.6,4,Topic 4,police,shortterm,esg,love,land,4
1151419361812344832,9.120201751421788e+17,emotional investment ,1.0,https://twitter.com/maumauzdaughter/status/1151419361812344832,2019-07-17 09:12:22+00:00,Wed Jul 17 09:12:22 +0000 2019,0.0,,,,https://twitter.com/TheRealJayNine/status/1147906790287450112,investment,emotional investment ,Doc86,0.1,0.6,0.1,0.1,0.1,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1151303285422223361,1962596220.0,if you can figure a way out to get your investment back( didn’t even say returns ) tend to agree it would be a winner ,0.0,https://twitter.com/gss082/status/1151303285422223361,2019-07-17 01:31:08+00:00,Wed Jul 17 01:31:08 +0000 2019,0.0,,,,https://twitter.com/chigrl/status/1151269710434115585,investment,if you can figure a way out to get your investment back didn’t even say returns  tend to agree it would be a winner ,Doc87,0.04,0.04,0.84,0.04,0.04,2,Topic 2,homes,cant,crossborder,binary,reality,2
1151274230194905089,492856918.0,"your poor knowledge about investment system. #chinese are investing in projects, how every where investment can be same ?",0.0,https://twitter.com/AliHumdani/status/1151274230194905089,2019-07-16 23:35:40+00:00,Tue Jul 16 23:35:40 +0000 2019,0.0,,#Chinese,,,investment,your poor knowledge about investment system chinese are investing in projects how every where investment can be same ,Doc88,0.2,0.2,0.2,0.2,0.2,0,Topic 0,prefab,united,cornas,barossa,stride,0
1151088917866696704,16448774.0,what would be a smart investment?,1.0,https://twitter.com/bhavis/status/1151088917866696704,2019-07-16 11:19:18+00:00,Tue Jul 16 11:19:18 +0000 2019,1.0,,,,,investment,what would be a smart investment,Doc89,0.2,0.2,0.2,0.2,0.2,0,Topic 0,prefab,united,cornas,barossa,stride,0
1151051310734696448,202970470.0,"one of the greatest producers in portugal, taylor's is at the very top of its game in 2017. wine advocate named it among the vintage's best, giving a potentially perfect 98-100 point score, one of only 4 in 2017! https://hk.cruworldwine.com/offers/spirits-fortifieds/port-2017/taylors #finewine #wine #port #investment ",0.0,https://twitter.com/cruworldwineAS/status/1151051310734696448,2019-07-16 08:49:52+00:00,Tue Jul 16 08:49:52 +0000 2019,0.0,,#finewine #wine #port #investment,,https://hk.cruworldwine.com/offers/spirits-fortifieds/port-2017/taylors,investment,one of the greatest producers in portugal taylors is at the very top of its game in 2017 wine advocate named it among the vintages best giving a potentially perfect 98100 point score one of only 4 in 2017  finewine wine port investment ,Doc90,0.05,0.05,0.05,0.8,0.05,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1149331879163678721,50365218.0,next time there's a similar event on investment and startups i will invite you ,0.0,https://twitter.com/AskMarcoPesce/status/1149331879163678721,2019-07-11 14:57:28+00:00,Thu Jul 11 14:57:28 +0000 2019,1.0,,,,,investment,next time theres a similar event on investment and startups i will invite you ,Doc91,0.73,0.07,0.07,0.07,0.07,0,Topic 0,prefab,united,cornas,barossa,stride,0
1149266439582339073,16086843.0,"spoke at a few small asia tech investment sessions in hk today, sidelines of rise. my remarks today were about ""biggest tech vc opportunity in asia you haven't heard of"". for a group of frontier market tech investors pakistan is increasingly of interest. we're getting there.",4.0,https://twitter.com/sameerchishty/status/1149266439582339073,2019-07-11 10:37:26+00:00,Thu Jul 11 10:37:26 +0000 2019,13.0,,,,,investment,spoke at a few small asia tech investment sessions in hk today sidelines of rise my remarks today were about biggest tech vc opportunity in asia you havent heard of for a group of frontier market tech investors pakistan is increasingly of interest were getting there,Doc92,0.02,0.02,0.02,0.92,0.02,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1149205496328359936,2358292638.0,"what are the upcoming investment trends? dimitri levit, general partner @cento_ventures: portfolio companies which underline a countries gdp e.g. properties, textiles, agriculture such as @zilingo @riseconfhq #whubatrise #riseconf",0.0,https://twitter.com/whub_io/status/1149205496328359936,2019-07-11 06:35:16+00:00,Thu Jul 11 06:35:16 +0000 2019,2.0,@cento_ventures @Zilingo @RISEConfHQ,#WHubatRISE #RISEConf,,,investment,what are the upcoming investment trends dimitri levit general partner  portfolio companies which underline a countries gdp eg properties textiles agriculture such as   whubatrise riseconf,Doc93,0.02,0.93,0.02,0.02,0.02,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1149159333072011264,1049671.0,overrating of the risk profile has been a barrier to investment in africa. we have seen that risk profile is similar to other parts of the word. - @khaledbj of @africinvest_grp tells @riseconfhq #riseconf,1.0,https://twitter.com/jimrosenberg/status/1149159333072011264,2019-07-11 03:31:50+00:00,Thu Jul 11 03:31:50 +0000 2019,2.0,@khaledbj @AfricInvest_Grp @RISEConfHQ,#RISEConf,,,investment,overrating of the risk profile has been a barrier to investment in africa we have seen that risk profile is similar to other parts of the word   of  tells  riseconf,Doc94,0.02,0.91,0.02,0.02,0.02,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1149147873709215744,574062857.0,"“most of the companies are going to fail.”@hannibalburess offers some light relief, talks being “medium famous,” and shares his top investment pick - heartbreak vacations - at @riseconfhq hong kong #alljokesaside #risehk",0.0,https://twitter.com/_karengilchrist/status/1149147873709215744,2019-07-11 02:46:17+00:00,Thu Jul 11 02:46:17 +0000 2019,2.0,@hannibalburess @RISEConfHQ,#alljokesaside #risehk,,,investment,“most of the companies are going to fail” offers some light relief talks being “medium famous” and shares his top investment pick  heartbreak vacations  at  hong kong alljokesaside risehk,Doc95,0.02,0.02,0.92,0.02,0.02,2,Topic 2,homes,cant,crossborder,binary,reality,2
1148814713578385409,135198584.0,"great meeting @hanstung in hong kong, and learning your insights of creating 50 unicorns. at ggv capital, hans is known for his eye for e-commerce, where he led investments in xiomi, bytedance, slack, airbnb, musically, &amp; many more. ",1.0,https://twitter.com/rohitbfn91/status/1148814713578385409,2019-07-10 04:42:26+00:00,Wed Jul 10 04:42:26 +0000 2019,3.0,@hanstung,,,,investment,great meeting  in hong kong and learning your insights of creating 50 unicorns at ggv capital hans is known for his eye for ecommerce where he led investments in xiomi bytedance slack airbnb musically amp many more ,Doc96,0.94,0.01,0.01,0.01,0.01,0,Topic 0,prefab,united,cornas,barossa,stride,0
1148800370648313856,8.169583679229297e+17,"event topic - art collection and investment (sponsored by tsinghua university museum of art) speaker: mr. wang gang - national-level actor, famous tv show host in china, former cctv broadcasting guide, art collector. #artevent #china #speakerbureau #chinesespeaker",0.0,https://twitter.com/BSspeakers/status/1148800370648313856,2019-07-10 03:45:26+00:00,Wed Jul 10 03:45:26 +0000 2019,0.0,,#artevent #China #speakerbureau #Chinesespeaker,,,investment,event topic  art collection and investment sponsored by tsinghua university museum of art speaker mr wang gang  nationallevel actor famous tv show host in china former cctv broadcasting guide art collector artevent china speakerbureau chinesespeaker,Doc97,0.01,0.01,0.01,0.96,0.01,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
1148396124710899713,621929646.0,"i’ve funded my trade account, now what? lol, i need a financial advisor. i’m not trying to get rich quick, just need a steady stream of investments that will do well over a 30-50 year period. thanks in advance ",0.0,https://twitter.com/rake_101/status/1148396124710899713,2019-07-09 00:59:06+00:00,Tue Jul 09 00:59:06 +0000 2019,12.0,,,,,investment,i’ve funded my trade account now what lol i need a financial advisor i’m not trying to get rich quick just need a steady stream of investments that will do well over a 3050 year period thanks in advance ,Doc98,0.03,0.9,0.03,0.03,0.03,1,Topic 1,mgmt,bitdata,bank,factories,keeping,1
1148167286320173067,202970470.0,"one of the greatest chardonnay's in the world and certainly one of the best values, the 98pt las pizarras 2017 is ""awesome beyond belief,"" and reminiscent of a 1er cru roulot meursault. https://hk.cruworldwine.com/offers/americas/las-pizarras #wine #finewine #chile #chardonnay #investment ",0.0,https://twitter.com/cruworldwineAS/status/1148167286320173067,2019-07-08 09:49:47+00:00,Mon Jul 08 09:49:47 +0000 2019,0.0,,#wine #finewine #chile #chardonnay #investment,,https://hk.cruworldwine.com/offers/americas/las-pizarras,investment,one of the greatest chardonnays in the world and certainly one of the best values the 98pt las pizarras 2017 is awesome beyond belief and reminiscent of a 1er cru roulot meursault  wine finewine chile chardonnay investment ,Doc99,0.94,0.02,0.02,0.02,0.02,0,Topic 0,prefab,united,cornas,barossa,stride,0
1147965613916082176,2462262230.0,"this is dishonest analysis. the reason millennials can't buy homes is the same reason other groups can't buy homes: anti-housing policy, single-family zoning, and other absurd measures to protect current owners' investment appreciation at the expense of society's needs. ",1.0,https://twitter.com/KarlMuth/status/1147965613916082176,2019-07-07 20:28:25+00:00,Sun Jul 07 20:28:25 +0000 2019,15.0,,,,https://twitter.com/RoKhanna/status/1147910396659011585,investment,this is dishonest analysis the reason millennials cant buy homes is the same reason other groups cant buy homes antihousing policy singlefamily zoning and other absurd measures to protect current owners investment appreciation at the expense of societys needs ,Doc100,0.01,0.01,0.95,0.01,0.01,2,Topic 2,homes,cant,crossborder,binary,reality,2
1147790841705947137,9.120201751421788e+17,"i guess i’ve been dating men from a different africa, knowing how much my nails cost, they don’t want to mess with the investment. ",3.0,https://twitter.com/maumauzdaughter/status/1147790841705947137,2019-07-07 08:53:56+00:00,Sun Jul 07 08:53:56 +0000 2019,4.0,,,,https://twitter.com/tito_antony/status/1147262655347998721,investment,i guess i’ve been dating men from a different africa knowing how much my nails cost they don’t want to mess with the investment ,Doc101,0.03,0.03,0.03,0.89,0.03,3,Topic 3,piemonte,producer,sourcing,bad,lawyer,3
